age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
0,1,1,0, Sales,0,1,1,0,0,1,1,0
1,1,0,0, Adm-clerical,0,1,0,0,0,1,1,0
3,1,0,1, Machine-op-inspct,1,1,0,0,0,3,1,1
3,3,2,1, Exec-managerial,1,1,0,1,0,3,1,1
0,1,0,0, Other-service,0,1,0,0,0,0,1,0
1,1,0,0, Adm-clerical,0,1,1,0,0,3,1,0
1,1,1,0, Prof-specialty,0,1,1,0,0,2,1,0
3,1,2,1, Prof-specialty,1,1,0,0,0,3,1,1
0,1,0,0, Sales,0,1,1,0,0,0,1,0
5,1,0,0, Adm-clerical,0,1,1,0,0,2,1,0
2,3,2,0, Prof-specialty,0,1,0,0,0,3,1,0
3,1,0,0, Transport-moving,0,1,0,0,0,2,1,0
1,1,0,0, Machine-op-inspct,0,1,0,0,0,2,1,0
0,1,0,0, Farming-fishing,0,1,0,0,0,2,1,0
3,1,2,1, Prof-specialty,1,1,0,0,0,2,0,0
4,1,1,1, Craft-repair,1,1,0,0,0,2,1,1
3,1,0,0, Farming-fishing,0,1,1,0,0,3,1,0
5,1,0,0, Other-service,0,1,1,0,0,2,1,0
3,1,2,1, Prof-specialty,1,1,1,0,0,4,1,0
0,1,0,0, Handlers-cleaners,0,0,1,0,0,4,0,0
4,2,1,1, Farming-fishing,1,1,0,0,0,3,1,0
2,1,2,1, Adm-clerical,1,1,0,0,2,3,1,1
5,3,2,0, Prof-specialty,0,1,1,0,0,2,1,0
2,1,0,0, Other-service,0,1,1,0,0,2,1,0
3,2,0,1, Craft-repair,1,1,0,5,0,3,1,1
2,1,1,0, Exec-managerial,0,1,0,0,0,3,1,1
2,2,0,1, Transport-moving,1,1,0,0,0,3,1,0
1,1,1,0, Adm-clerical,0,1,1,0,0,3,1,0
2,2,1,1, Farming-fishing,1,1,0,0,0,2,1,1
4,3,2,1, Prof-specialty,1,1,0,0,0,2,1,1
3,3,0,1, Tech-support,1,1,0,0,0,1,1,1
4,1,1,0, Adm-clerical,0,1,0,0,0,2,1,0
4,2,2,1, Prof-specialty,1,1,0,0,0,4,1,1
2,1,1,1, Exec-managerial,1,1,0,0,2,3,1,1
4,1,2,1, Sales,1,1,0,0,0,1,1,0
0,1,1,0, Exec-managerial,0,1,1,0,0,1,1,0
4,3,1,1, Exec-managerial,1,1,0,0,0,2,1,1
3,2,2,0, Exec-managerial,0,0,0,0,0,3,1,1
2,3,0,0, Tech-support,0,1,1,0,0,4,1,0
2,1,0,0, Exec-managerial,0,1,1,0,0,1,1,0
1,1,0,0, Handlers-cleaners,0,1,0,0,0,3,0,0
3,2,2,1, Farming-fishing,1,1,0,0,2,5,1,1
1,1,2,0, Prof-specialty,0,1,0,0,0,2,1,0
4,2,2,0, Sales,0,1,1,0,3,4,1,0
1,1,2,0, Prof-specialty,0,1,1,0,0,1,1,0
1,1,0,0, Other-service,0,1,1,0,0,2,1,0
0,1,0,0, Priv-house-serv,0,1,1,0,0,1,1,0
2,3,1,0, Adm-clerical,0,0,1,0,0,2,1,0
1,1,0,0, Priv-house-serv,0,1,1,0,0,2,0,0
3,3,1,1, Protective-serv,1,1,0,0,0,2,1,1
3,1,0,0, Other-service,0,0,0,0,0,2,1,0
0,1,0,0, Handlers-cleaners,0,1,0,0,0,1,1,0
2,1,1,0, Adm-clerical,0,1,1,0,0,3,1,0
3,1,1,0, Adm-clerical,0,1,1,0,0,2,1,0
4,1,1,1, Craft-repair,1,1,0,0,0,2,1,1
3,2,2,0, Exec-managerial,0,0,1,0,0,4,0,0
1,1,1,0, Handlers-cleaners,0,1,0,0,0,2,1,0
1,3,1,1, Prof-specialty,1,0,1,0,0,2,1,1
3,1,0,0, Sales,0,1,1,0,0,3,1,0
0,1,0,0, Other-service,0,0,1,0,0,2,1,0
2,2,0,0, Farming-fishing,0,1,0,0,0,2,1,0
1,2,0,1, Farming-fishing,1,1,0,0,0,6,1,0
1,3,0,0, Farming-fishing,0,1,0,0,2,0,1,0
4,1,1,1, Sales,1,1,0,0,0,2,1,0
3,3,0,1, Transport-moving,1,1,0,0,0,2,1,0
2,1,0,1, Handlers-cleaners,0,1,0,0,0,2,1,0
2,1,0,1, Transport-moving,1,1,0,0,0,2,1,0
3,3,2,0, Prof-specialty,0,1,1,0,2,2,1,0
3,1,0,1, Craft-repair,1,1,0,0,0,2,1,0
3,1,1,1, Handlers-cleaners,1,1,0,0,0,2,1,0
1,1,2,1, Exec-managerial,1,1,1,0,0,2,1,1
1,1,2,1, Exec-managerial,1,0,1,0,0,2,0,0
5,2,0,1, Transport-moving,1,0,0,0,0,2,1,0
3,1,0,1, Handlers-cleaners,1,1,0,0,0,2,0,0
1,1,1,0, Machine-op-inspct,0,0,1,0,0,2,1,0
4,1,0,1, Machine-op-inspct,1,1,1,0,0,2,1,1
4,3,2,1, Adm-clerical,1,0,0,0,0,2,0,1
5,1,1,0, Adm-clerical,0,1,1,0,0,1,1,0
1,1,0,1, Transport-moving,1,1,0,0,0,2,1,1
2,1,1,1, Craft-repair,1,1,0,0,0,2,0,1
3,2,0,1, Farming-fishing,1,1,0,0,0,4,1,0
3,3,2,1, Prof-specialty,1,1,0,0,0,3,1,1
2,1,2,1, Prof-specialty,1,1,1,1,0,0,1,1
1,1,0,0, Adm-clerical,0,1,1,0,0,2,1,0
1,3,2,1, Protective-serv,1,0,0,0,0,3,1,1
2,1,2,1, Sales,1,1,0,0,0,2,1,1
2,1,0,0, Farming-fishing,0,1,0,0,0,4,0,0
4,1,0,0, Exec-managerial,0,1,1,0,0,2,1,0
1,1,0,1, Sales,1,1,0,0,0,4,1,0
2,3,2,0, Prof-specialty,0,1,1,0,3,4,1,0
5,1,1,0, Exec-managerial,0,1,1,0,0,0,1,0
1,3,1,0, Protective-serv,0,1,0,0,0,2,1,0
5,1,0,1, Sales,0,1,0,0,0,1,1,0
2,1,0,1, Craft-repair,1,1,0,0,0,3,1,0
1,1,1,0, Sales,0,1,1,0,0,2,1,0
1,1,0,0, Machine-op-inspct,0,1,0,0,0,2,1,0
1,1,0,0, Machine-op-inspct,0,1,0,0,0,2,1,0
4,1,0,1, Machine-op-inspct,1,1,0,1,0,2,1,0
2,1,0,1, Craft-repair,1,1,0,0,0,4,1,0
1,3,0,0, Protective-serv,0,1,0,0,0,3,1,0
0,1,1,0, Other-service,0,1,1,0,0,1,1,0
4,1,0,1, Machine-op-inspct,1,1,1,0,0,2,1,0
3,1,0,0, Other-service,0,0,1,0,0,2,0,0
0,1,0,1, Sales,0,0,0,0,0,2,1,0
2,1,1,0, Handlers-cleaners,0,1,0,0,0,3,1,0
3,1,2,1, Prof-specialty,1,1,0,5,0,4,1,1
4,3,1,1, Transport-moving,1,1,0,0,0,2,1,0
3,1,1,0, Adm-clerical,0,1,1,0,0,1,1,0
1,1,0,1, Machine-op-inspct,1,1,0,0,0,2,1,0
0,1,0,0, Transport-moving,0,1,0,0,0,3,1,0
2,2,2,1, Exec-managerial,1,1,0,0,0,4,1,0
3,1,2,0, Prof-specialty,0,1,1,0,0,3,0,0
1,1,2,0, Adm-clerical,0,1,1,0,0,2,1,0
2,3,2,1, Prof-specialty,1,1,0,0,0,6,1,1
3,1,0,0, Other-service,0,1,0,0,0,2,1,0
2,1,2,0, Prof-specialty,0,1,1,0,0,2,1,0
2,1,0,0, Adm-clerical,0,1,0,0,0,3,1,0
3,1,1,0, Exec-managerial,0,1,1,0,0,2,1,0
3,3,1,1, Protective-serv,1,1,0,0,0,5,1,1
1,1,0,1, Other-service,0,0,1,0,0,2,0,0
2,1,0,1, Craft-repair,1,1,0,0,0,2,1,0
1,2,2,0, Protective-serv,0,1,0,0,0,2,1,0
3,1,0,0, Adm-clerical,0,1,1,0,0,2,1,0
4,1,0,0, Machine-op-inspct,0,0,1,0,0,0,1,0
0,1,0,0, Farming-fishing,0,1,0,0,0,2,1,0
2,2,2,1, Prof-specialty,1,1,0,0,0,2,1,1
3,1,2,1, Exec-managerial,1,1,0,5,0,4,1,1
2,1,0,1, Craft-repair,1,1,0,0,0,2,1,0
3,1,1,1, Craft-repair,1,1,0,0,0,3,1,1
4,2,0,1, Farming-fishing,1,1,0,1,0,4,1,1
3,1,2,1, Craft-repair,1,1,0,0,2,3,1,1
2,1,0,1, Farming-fishing,1,1,0,1,0,6,0,0
2,3,0,1, Craft-repair,1,0,0,0,0,2,1,0
4,1,1,0, Machine-op-inspct,0,0,0,0,0,2,0,0
2,1,0,1, Craft-repair,1,1,0,0,0,2,1,1
1,3,2,0, Prof-specialty,0,0,1,0,0,2,1,0
3,1,0,0, Other-service,0,1,0,0,0,3,1,0
2,3,2,1, Prof-specialty,1,1,1,1,0,2,1,1
3,1,2,1, Adm-clerical,1,1,0,0,0,3,1,1
1,1,0,0, Sales,0,0,1,0,0,2,1,0
2,3,2,0, Tech-support,0,1,1,0,0,2,1,0
4,3,2,1, Prof-specialty,1,1,0,0,0,2,1,1
4,2,1,1, Exec-managerial,1,1,0,0,0,3,1,0
1,1,0,1, Handlers-cleaners,1,0,0,0,0,2,1,0
2,1,0,1, Handlers-cleaners,1,1,0,0,0,4,1,0
3,1,0,0, Exec-managerial,0,1,0,2,0,3,1,1
2,1,0,0, Prof-specialty,0,1,0,0,0,2,0,0
1,3,2,0, Exec-managerial,0,1,0,0,0,2,0,0
2,1,1,0, Transport-moving,0,0,1,0,0,2,1,0
5,1,0,0, Machine-op-inspct,0,1,1,0,0,2,1,0
4,1,0,1, Craft-repair,1,1,0,0,0,3,1,0
4,1,0,1, Tech-support,1,1,0,0,0,0,1,0
3,1,1,1, Exec-managerial,1,1,0,0,0,3,1,1
1,3,2,0, Prof-specialty,0,1,1,0,0,1,1,0
3,1,0,1, Other-service,1,1,0,0,0,2,1,0
3,2,1,1, Prof-specialty,1,0,0,1,0,1,1,0
4,2,0,0, Exec-managerial,0,1,0,2,0,2,1,1
2,1,0,1, Machine-op-inspct,1,1,0,1,0,4,1,0
2,1,1,1, Sales,1,1,0,0,0,3,1,1
2,3,0,1, Craft-repair,1,1,0,0,0,5,1,1
0,1,0,0, Other-service,0,1,0,0,0,0,1,0
2,1,0,1, Adm-clerical,1,1,1,0,0,2,1,1
1,1,0,1, Priv-house-serv,1,0,1,0,0,2,0,0
0,1,0,0, Sales,0,1,1,0,0,0,1,0
2,1,2,1, Transport-moving,1,0,0,0,0,2,1,1
3,1,0,1, Craft-repair,1,1,0,0,2,2,1,1
3,3,2,1, Exec-managerial,1,1,0,0,0,2,1,1
4,1,0,1, Protective-serv,0,0,0,0,0,2,0,0
3,2,0,1, Exec-managerial,1,1,0,1,0,3,1,1
3,1,0,1, Machine-op-inspct,1,0,0,0,0,2,1,0
3,1,2,0, Prof-specialty,0,1,0,0,0,2,1,0
1,1,0,0, Machine-op-inspct,0,1,1,0,0,2,1,0
2,1,2,1, Prof-specialty,1,1,0,0,0,3,1,0
2,1,0,0, Tech-support,0,1,1,1,0,2,1,0
1,1,0,1, Craft-repair,1,1,0,0,0,3,1,0
2,1,2,1, Exec-managerial,1,1,0,0,0,2,1,1
2,1,1,0, Exec-managerial,0,1,0,0,0,3,1,0
2,2,1,1, Craft-repair,1,1,0,0,3,2,1,1
1,1,0,0, Craft-repair,0,1,0,0,0,2,1,0
3,1,0,1, Transport-moving,1,1,0,0,0,2,1,1
2,1,1,1, Transport-moving,1,1,0,0,0,2,1,0
2,1,0,1, Machine-op-inspct,0,1,1,1,0,2,0,0
3,1,0,1, Machine-op-inspct,0,0,1,0,0,2,0,0
3,3,0,1, Farming-fishing,1,1,0,1,0,2,1,1
3,1,2,0, Prof-specialty,0,1,1,0,0,4,1,1
2,1,0,1, Transport-moving,1,1,0,0,0,2,1,1
1,1,0,0, Transport-moving,0,0,0,0,0,2,1,0
2,1,2,1, Prof-specialty,1,1,0,0,2,4,1,1
4,1,1,1, Craft-repair,1,1,0,0,0,4,1,1
1,1,1,0, Adm-clerical,0,1,1,0,0,2,1,0
5,2,2,1, Transport-moving,1,1,0,0,0,2,1,0
2,1,0,1, Sales,1,1,0,1,0,3,1,1
2,1,0,1, Sales,1,1,1,0,0,2,1,1
1,1,1,0, Other-service,0,1,1,0,0,0,1,0
2,2,1,1, Other-service,1,1,1,0,0,0,1,1
2,1,0,1, Craft-repair,1,1,0,0,0,2,1,0
3,1,0,0, Sales,0,1,0,0,0,4,1,0
1,1,1,0, Prof-specialty,0,1,1,0,0,1,1,0
5,2,1,0, Sales,0,1,1,3,0,3,1,1
1,1,0,0, Craft-repair,0,0,0,0,0,2,1,0
1,1,0,0, Farming-fishing,0,1,0,1,0,2,1,0
1,1,2,0, Exec-managerial,0,1,1,0,0,3,1,0
2,1,0,1, Handlers-cleaners,1,1,0,0,0,5,1,0
3,1,2,1, Exec-managerial,0,1,1,0,0,3,1,1
3,2,0,1, Sales,1,1,0,0,0,4,1,0
3,3,2,0, Protective-serv,0,0,1,0,0,2,1,0
2,1,0,1, Sales,1,1,0,0,0,3,1,1
4,1,1,1, Exec-managerial,1,1,0,0,0,3,1,0
1,1,2,0, Prof-specialty,0,0,1,0,0,4,1,0
2,1,1,1, Other-service,1,0,0,0,0,3,1,0
3,2,2,1, Exec-managerial,1,1,0,0,0,2,1,1
4,3,0,0, Adm-clerical,0,1,1,0,0,2,1,0
1,1,0,0, Farming-fishing,0,0,0,0,0,2,1,0
2,1,1,1, Machine-op-inspct,1,1,0,0,3,2,1,0
0,1,0,0, Sales,0,1,1,0,0,0,1,0
0,1,0,0, Craft-repair,0,1,0,0,0,2,1,0
6,2,1,0, Sales,0,1,0,0,0,0,1,0
2,1,1,0, Prof-specialty,0,1,1,0,0,2,1,0
1,1,1,0, Sales,0,0,0,0,0,2,1,0
2,1,1,0, Transport-moving,0,1,0,0,0,2,1,0
1,1,0,1, Transport-moving,1,1,0,0,0,2,1,0
5,1,0,1, Handlers-cleaners,1,1,0,0,0,1,1,1
2,1,2,0, Sales,0,0,0,0,0,2,0,0
2,2,0,1, Craft-repair,1,1,0,0,0,2,1,0
2,2,0,1, Sales,1,1,0,0,0,3,1,0
1,1,0,0, Sales,0,1,0,0,0,2,1,0
2,1,0,1, Craft-repair,1,1,0,0,0,2,1,1
5,2,2,1, Prof-specialty,1,1,0,0,0,0,1,0
4,1,0,0, Other-service,0,1,1,0,0,2,1,0
3,2,1,1, Craft-repair,1,1,0,0,0,2,1,0
0,1,0,0, Sales,0,1,1,0,0,0,1,0
1,1,0,1, Handlers-cleaners,1,1,0,0,0,1,0,0
3,3,2,1, Handlers-cleaners,1,1,0,0,0,2,1,0
2,2,2,1, Prof-specialty,1,1,0,0,0,4,1,0
3,1,0,1, Machine-op-inspct,1,1,0,0,0,2,1,0
0,1,0,0, Machine-op-inspct,0,1,0,0,0,2,1,0
4,3,2,1, Exec-managerial,1,1,1,0,0,1,1,1
3,1,0,0, Transport-moving,0,1,0,1,0,2,1,0
3,3,1,0, Exec-managerial,0,1,0,0,0,3,1,1
2,1,1,0, Sales,0,1,0,0,0,3,1,1
2,2,0,1, Craft-repair,1,1,0,0,0,3,1,0
1,1,1,0, Handlers-cleaners,0,1,0,0,0,2,1,0
1,1,2,0, Tech-support,0,1,1,0,0,0,1,0
4,1,0,0, Other-service,0,1,1,0,0,2,1,0
3,1,0,1, Handlers-cleaners,1,1,0,0,0,2,0,0
3,1,1,1, Craft-repair,1,1,0,0,0,4,1,1
2,3,2,0, Prof-specialty,0,1,1,0,0,2,1,0
3,1,1,1, Handlers-cleaners,1,0,0,2,0,3,1,1
3,1,0,1, Craft-repair,1,1,0,0,0,2,1,1
1,1,1,0, Prof-specialty,0,1,1,0,0,1,1,0
4,2,1,1, Sales,1,1,0,0,0,3,1,1
2,1,0,1, Adm-clerical,1,1,1,0,0,2,1,1
3,1,0,1, Craft-repair,1,1,0,0,0,3,1,0
3,1,0,1, Transport-moving,1,1,0,0,0,3,1,1
3,1,1,0, Exec-managerial,0,1,1,0,0,3,1,0
2,1,0,0, Craft-repair,0,1,0,0,0,2,1,0
3,1,1,1, Adm-clerical,1,1,0,0,0,2,1,0
2,1,0,1, Craft-repair,1,1,0,0,0,2,1,0
2,1,1,1, Prof-specialty,1,1,0,0,0,2,1,1
2,1,2,0, Prof-specialty,0,1,0,2,0,2,1,1
1,1,0,1, Craft-repair,1,1,0,0,0,2,1,0
1,1,2,0, Exec-managerial,0,1,1,0,0,2,1,0
1,1,0,0, Adm-clerical,0,1,0,0,0,2,1,0
2,1,0,1, Adm-clerical,0,1,0,0,0,2,1,0
4,2,0,1, Craft-repair,1,1,0,0,0,4,1,0
3,1,0,1, Machine-op-inspct,1,1,0,0,0,2,0,0
1,1,1,0, Other-service,0,1,1,0,0,2,1,0
4,1,0,0, Craft-repair,0,1,0,0,0,2,1,0
4,3,2,1, Exec-managerial,1,1,0,0,0,3,1,1
3,1,2,1, Prof-specialty,1,1,0,0,0,3,1,1
1,1,0,1, Machine-op-inspct,1,1,0,0,0,3,1,0
2,1,0,1, Sales,1,1,0,1,0,2,1,0
2,1,0,1, Craft-repair,1,1,0,0,0,2,0,0
3,1,2,1, Prof-specialty,1,1,0,0,0,4,1,0
1,3,2,1, Prof-specialty,1,1,1,1,0,2,1,1
5,1,2,1, Craft-repair,1,1,0,0,0,3,1,1
3,1,1,1, Craft-repair,1,1,0,0,0,2,0,1
3,1,2,1, Exec-managerial,1,1,0,0,0,2,1,1
3,1,1,1, Sales,1,1,0,0,0,2,1,0
1,1,1,0, Other-service,0,1,0,0,0,2,1,0
3,1,0,0, Other-service,0,1,1,0,0,2,1,0
1,1,0,0, Exec-managerial,0,1,0,0,0,1,1,0
1,1,1,0, Exec-managerial,0,1,0,0,0,2,1,0
1,1,1,1, Prof-specialty,1,1,0,0,0,3,1,0
1,1,1,0, Other-service,0,1,0,0,0,2,1,0
3,2,2,1, Prof-specialty,1,1,0,0,0,3,0,1
4,2,1,1, Transport-moving,1,1,0,0,0,6,1,0
3,1,0,1, Craft-repair,1,1,0,0,0,2,1,0
5,2,0,1, Farming-fishing,1,1,0,0,0,2,1,0
1,1,1,0, Sales,0,1,0,0,0,1,1,0
3,1,0,1, Sales,1,1,1,0,0,2,1,0
1,1,0,0, Other-service,0,1,1,0,0,2,1,0
2,1,2,1, Prof-specialty,1,0,1,0,0,2,0,1
4,1,0,0, Other-service,0,0,1,0,0,2,1,0
3,1,0,1, Machine-op-inspct,1,1,0,0,0,2,1,0
3,1,0,0, Priv-house-serv,0,1,1,0,0,0,1,0
3,1,0,0, Exec-managerial,0,1,1,0,0,2,1,0
2,1,2,1, Exec-managerial,1,1,1,0,2,1,1,1
3,2,2,1, Exec-managerial,1,1,0,0,0,3,1,1
4,3,0,1, Other-service,1,1,0,0,0,2,0,0
2,1,1,0, Exec-managerial,0,1,0,0,0,3,1,0
3,3,1,1, Adm-clerical,1,1,0,1,0,2,1,1
4,1,1,0, Exec-managerial,0,1,1,0,0,2,1,1
4,1,2,0, Exec-managerial,0,0,0,0,0,3,1,0
2,1,0,0, Handlers-cleaners,0,0,0,0,0,2,0,0
3,1,0,1, Transport-moving,1,1,0,0,0,3,1,0
3,2,2,1, Sales,1,1,0,0,0,2,1,1
3,1,1,0, Adm-clerical,0,1,1,0,0,2,1,0
4,1,0,1, Transport-moving,1,1,0,1,0,6,1,1
3,2,0,1, Transport-moving,1,1,0,0,0,3,1,0
0,1,0,0, Sales,0,1,1,0,0,0,1,0
1,1,1,0, Handlers-cleaners,0,0,1,0,0,2,1,0
1,1,0,0, Transport-moving,0,1,0,0,0,4,1,0
4,3,0,0, Craft-repair,0,0,0,0,0,2,1,0
5,2,0,1, Exec-managerial,1,1,0,0,0,0,1,1
4,3,0,0, Other-service,0,0,0,0,0,2,1,0
2,1,0,1, Craft-repair,1,1,0,0,0,3,1,0
3,3,1,0, Adm-clerical,0,0,1,0,0,2,1,0
2,1,2,1, Craft-repair,1,1,1,0,0,1,1,1
2,1,2,0, Exec-managerial,0,1,1,2,0,3,1,1
3,2,2,1, Exec-managerial,1,1,1,0,0,2,1,1
3,1,2,1, Tech-support,1,1,0,0,0,2,1,0
1,1,1,1, Prof-specialty,1,1,0,0,3,2,1,0
3,1,1,0, Craft-repair,0,0,0,0,0,3,1,0
4,2,0,1, Craft-repair,1,1,0,1,0,3,1,1
1,1,1,0, Sales,0,1,1,0,0,2,1,0
3,1,1,1, Craft-repair,1,1,0,0,0,4,1,0
3,3,0,1, Adm-clerical,1,1,0,0,0,5,1,0
4,1,2,1, Exec-managerial,1,1,0,0,0,4,1,0
4,2,0,1, Other-service,1,1,0,0,0,2,1,0
4,1,2,0, Tech-support,0,1,1,0,0,2,1,0
0,3,1,0, Other-service,0,1,0,0,0,2,1,0
1,3,0,0, Transport-moving,0,1,1,0,0,2,1,0
3,3,1,1, Protective-serv,1,0,0,0,0,3,1,0
2,1,0,0, Other-service,0,0,1,0,0,0,1,0
0,1,0,0, Sales,0,1,0,1,0,2,1,0
2,1,1,1, Adm-clerical,1,0,0,0,0,3,1,1
3,1,0,0, Machine-op-inspct,0,1,1,0,0,3,1,0
2,1,1,1, Craft-repair,1,1,0,0,0,2,0,0
2,1,2,0, Prof-specialty,0,1,1,0,0,3,1,1
2,2,2,1, Craft-repair,1,1,0,0,0,3,1,0
2,1,2,0, Exec-managerial,0,1,0,0,0,3,1,1
1,1,2,0, Sales,0,1,1,0,0,2,1,0
1,3,1,0, Prof-specialty,0,1,0,0,0,0,1,0
0,1,0,0, Handlers-cleaners,0,1,0,0,0,2,0,0
3,1,2,1, Adm-clerical,0,0,0,0,0,2,0,0
1,1,0,0, Adm-clerical,0,0,1,0,0,2,1,0
3,1,2,1, Exec-managerial,1,1,0,0,0,3,0,1
3,1,1,1, Protective-serv,1,1,0,0,0,2,1,0
4,1,1,0, Other-service,0,1,0,0,0,1,1,0
4,2,0,1, Farming-fishing,1,1,0,0,0,2,1,0
1,1,0,0, Sales,0,1,0,0,0,2,1,0
1,1,2,0, Exec-managerial,0,0,1,0,0,2,1,0
2,1,1,0, Machine-op-inspct,0,1,0,0,0,2,1,0
2,1,1,0, Adm-clerical,0,0,1,1,0,2,1,0
2,1,2,0, Exec-managerial,0,1,0,1,0,3,1,0
3,1,0,0, Tech-support,0,1,1,0,0,2,1,0
3,2,2,0, Sales,0,1,0,0,0,3,1,1
5,2,0,1, Farming-fishing,1,1,0,0,0,2,1,1
2,1,1,1, Craft-repair,1,1,0,0,0,2,1,0
3,1,2,1, Prof-specialty,1,1,0,0,0,3,1,1
4,1,2,0, Prof-specialty,0,1,0,0,0,2,1,0
1,1,0,0, Other-service,0,1,0,0,0,2,1,0
4,2,2,0, Exec-managerial,0,1,0,0,0,3,1,1
1,1,1,0, Adm-clerical,0,1,1,0,0,2,1,0
2,1,2,1, Prof-specialty,1,1,0,0,0,3,1,1
0,1,0,0, Adm-clerical,0,1,1,0,0,2,1,0
0,1,1,0, Exec-managerial,0,1,0,0,0,3,1,0
4,1,1,1, Exec-managerial,1,1,0,1,0,3,1,1
1,1,1,1, Adm-clerical,1,1,0,1,0,2,1,0
1,2,1,0, Craft-repair,0,1,0,0,0,3,1,0
2,2,2,0, Sales,0,1,0,0,0,4,1,0
3,1,0,0, Adm-clerical,0,1,1,0,0,2,1,0
2,1,1,1, Machine-op-inspct,1,1,0,0,0,3,1,0
4,1,2,0, Prof-specialty,0,1,1,0,0,0,1,0
4,1,0,1, Other-service,1,1,0,0,0,2,1,0
2,1,1,1, Sales,0,0,1,0,0,2,0,0
2,1,1,0, Other-service,0,1,0,0,0,2,1,0
2,1,0,1, Handlers-cleaners,1,1,0,0,0,2,1,0
2,1,0,1, Adm-clerical,1,1,1,0,0,2,1,1
3,3,2,0, Adm-clerical,0,1,1,0,0,2,1,0
4,1,0,1, Tech-support,1,1,0,0,0,2,1,0
4,1,0,0, Other-service,0,1,1,0,0,0,0,0
1,1,1,0, Sales,0,1,1,0,0,1,1,0
0,1,0,0, Farming-fishing,0,1,1,0,0,2,1,0
2,3,1,1, Tech-support,1,1,0,0,0,3,1,0
4,1,0,1, Craft-repair,1,1,0,0,0,2,1,0
1,1,2,1, Exec-managerial,1,1,0,0,0,3,1,0
0,1,0,0, Protective-serv,0,1,0,0,0,2,1,0
2,3,1,1, Adm-clerical,1,0,0,0,0,2,1,1
1,1,1,0, Adm-clerical,0,1,0,0,0,0,1,0
2,1,2,1, Exec-managerial,1,1,0,0,0,4,0,1
2,3,2,1, Prof-specialty,1,1,0,1,0,2,1,1
2,1,0,1, Prof-specialty,1,0,0,0,0,2,0,0
0,1,0,0, Sales,0,1,1,0,0,3,1,0
2,2,2,1, Sales,1,1,0,1,0,4,0,1
3,1,0,1, Prof-specialty,1,1,0,0,0,2,1,0
0,1,0,0, Sales,0,1,0,0,0,0,1,0
0,1,0,0, Machine-op-inspct,0,1,0,0,0,3,1,0
4,1,1,0, Craft-repair,0,1,0,0,0,2,1,1
3,1,0,0, Other-service,0,0,1,0,0,2,1,0
2,1,1,0, Exec-managerial,0,1,0,0,0,2,1,0
3,2,0,1, Farming-fishing,1,1,0,0,0,2,1,0
2,3,1,1, Other-service,1,1,0,0,0,2,1,0
3,3,1,0, Other-service,0,1,1,0,0,0,1,0
3,2,2,0, Prof-specialty,0,1,1,0,0,0,1,0
4,1,1,0, Machine-op-inspct,0,1,0,0,0,1,1,0
4,1,2,1, Prof-specialty,1,1,0,0,0,2,1,1
6,3,0,1, Other-service,1,1,0,0,0,1,1,0
2,1,0,0, Sales,0,1,0,0,0,3,0,0
0,1,0,0, Transport-moving,0,1,0,0,0,0,1,0
3,1,1,1, Craft-repair,1,1,0,1,0,2,1,0
1,1,0,1, Transport-moving,1,1,0,0,0,2,1,0
1,1,1,0, Other-service,0,1,1,0,0,0,1,0
3,1,0,1, Craft-repair,1,1,0,1,0,2,1,1
1,1,1,0, Sales,0,1,0,0,0,5,1,0
3,1,0,0, Sales,0,1,0,0,0,2,1,0
2,3,1,1, Protective-serv,1,1,0,0,0,2,1,0
2,1,0,0, Adm-clerical,0,1,1,1,0,2,1,0
2,1,2,1, Prof-specialty,1,0,0,2,0,3,0,1
4,1,2,1, Exec-managerial,1,1,0,0,0,3,1,1
1,1,2,0, Adm-clerical,0,1,1,0,0,0,1,0
3,1,0,1, Craft-repair,1,1,0,0,0,2,1,0
2,1,1,1, Adm-clerical,1,1,0,0,0,2,0,0
4,3,2,0, Prof-specialty,0,1,1,0,0,2,1,0
2,3,2,1, Exec-managerial,1,1,0,0,0,3,1,0
3,3,0,1, Exec-managerial,1,1,0,0,0,2,1,1
4,1,1,1, Prof-specialty,1,1,0,0,0,2,0,1
2,1,0,0, Machine-op-inspct,0,1,1,0,0,2,1,0
1,1,2,0, Sales,0,1,0,0,0,2,1,0
0,3,0,0, Protective-serv,0,1,1,0,2,2,1,0
4,3,2,1, Prof-specialty,1,1,1,2,0,2,1,1
1,1,1,0, Sales,0,1,0,0,0,2,1,0
1,1,2,0, Prof-specialty,0,0,0,0,0,5,0,1
2,3,2,1, Prof-specialty,1,1,0,0,0,2,1,0
1,1,1,0, Adm-clerical,0,1,1,0,0,2,1,0
5,1,2,1, Sales,1,1,0,0,0,2,1,1
0,1,0,1, Handlers-cleaners,1,1,0,0,0,4,1,0
3,3,0,1, Tech-support,1,1,0,0,0,2,1,0
2,1,2,1, Sales,1,1,0,0,0,3,1,1
1,3,1,0, Other-service,0,0,1,0,0,0,0,0
4,1,1,1, Craft-repair,1,1,0,0,0,2,1,1
1,1,2,0, Sales,0,1,0,0,0,3,1,0
2,1,2,1, Sales,1,1,0,0,3,6,1,1
0,3,0,0, Prof-specialty,0,0,0,0,0,0,1,0
3,1,2,0, Prof-specialty,0,1,0,0,0,2,1,1
2,1,2,1, Sales,1,1,0,2,0,2,1,1
